count	reward_sum	squared_reward_sum	length
1362	333.1193788405508	205.51917340379222	588
1363	333.51877550408244	208.76358266718097	579
1364	332.9752646670677	199.78206270155766	606
1365	331.4607831891626	210.08173532266088	570
1366	330.9294226387283	202.12433422309306	594
1367	333.54179963096976	212.65595899331268	567
1368	333.4802144942805	209.76745099214946	577
1369	332.97288641147316	203.8872852979381	592
1370	332.7403974561021	202.00946312975105	598
1371	332.48694015294313	207.01666824518006	582
1372	332.9992319121957	204.12856043102522	590
1373	332.35630779946223	202.03517030227334	596
1374	332.75300644058734	202.83071117877793	596
1375	332.3503419822082	200.86703799708795	596
1376	333.0284779006615	205.68424377495273	586
1377	332.8790334686637	198.4789160768608	605
1378	333.165582196787	208.18870820672822	578
1379	332.6565653802827	208.98882724120648	581
1380	332.95157388970256	206.44681589442317	585
1381	333.02476661931723	208.1173392895119	581
1382	333.7285440713167	209.70379261938686	576
1383	333.43546890839934	207.6939070382423	581
1384	333.55105760507286	202.1342000202265	600
1385	333.9158657435328	207.18935215087848	585
1386	333.57524208631366	204.34720144097895	592
1387	334.13747719861567	203.95120775307007	594
1388	333.7629372132942	206.94446001062363	586
1389	333.3884278908372	206.6441911213053	584
1390	332.30972533207387	200.52441935781832	596
1391	333.1400729455054	206.28119130039508	583
1392	333.16504968144	210.33907420424623	575
1393	333.24723433796316	209.00240638184485	576
1394	333.9100481690839	203.79289920207265	596
1395	333.434240359813	201.18282731873325	596
1396	333.8065208904445	205.24280602765236	593
1397	333.9404555745423	208.90279645777863	582
1398	333.3613819889724	207.06868487813338	584
1399	332.8830687198788	208.76058391840695	579
1400	333.5343409180641	211.8515896499808	571
1401	333.61776983644813	211.07416715368822	573
1402	333.5904692513868	205.85332677025258	591
1403	334.2501682154834	210.4798625530235	579
1404	334.04793575499207	211.15540255831	576
1405	333.5272760214284	208.95062898577197	580
1406	104.3494288828224	10123.526021953567	384
1407	334.14275387488306	212.37560145854061	571
1408	333.8773638624698	203.97399664677727	594
1409	334.2376197995618	204.0741443943973	595
1410	333.19276136904955	205.4837064235614	591
1411	333.24476640857756	210.01851223275403	575
1412	333.3069989476353	205.13822533819882	587
1413	333.60949516296387	204.96290029571523	590
1414	333.9002598505467	207.01900568190564	588
1415	333.67061469331384	207.0326033514757	588
1416	333.76402816176414	207.0905152520627	584
1417	332.6331908106804	202.9670030800182	592
1418	333.42649407312274	206.89837239395143	582
1419	334.3745103199035	209.47618804315803	580
1420	333.3234641592717	206.28583309339712	587
1421	333.69225660339	209.0834139633278	583
1422	333.1191721195355	205.21445346440436	588
1423	334.1277924273163	211.40704426139473	577
1424	333.2874059639871	210.39439460136066	575
1425	332.817760322243	205.5581424358619	585
1426	332.51939828228205	210.15620604022155	574
1427	334.20645789802074	211.5192097738498	573
1428	332.4233765443787	204.81338759223044	586
1429	333.36014778725803	203.39435803598653	594
1430	334.7701505776495	210.1493099771223	577
1431	334.1452162368223	210.41035765729754	579
1432	333.4248664332554	209.73529074274956	578
1433	334.47328873258084	213.24366336942916	573
1434	333.59141751006246	210.31519088049345	578
1435	333.88940228149295	207.8059045300365	584
1436	333.4229319244623	208.91707508685738	580
1437	333.70844245515764	206.42458016483732	586
1438	333.43044411810115	205.00402006414544	586
1439	333.40379480831325	206.14626197822847	586
1440	334.3606024328619	211.60152797290064	576
1441	333.62593431025743	209.75180652622308	578
1442	334.67512229830027	205.58942772321666	589
1443	334.440410987474	210.26251301409212	579
1444	333.8898930773139	209.7859257942891	577
1445	334.9469579681754	212.1192202868416	576
1446	334.3482021098025	212.49705189630237	572
1447	334.0994907859713	209.9857867069198	577
1448	333.74232504796237	206.41718479588724	588
1449	333.8813036028296	207.94505554495342	581
1450	334.4640647722408	212.93178847880978	574
1451	333.6042795749381	210.92802110746942	576
1452	333.3087081843987	212.15412739763818	574
1453	334.05623306520283	210.82202042369096	576
1454	191.80782521143556	10179.633111259436	523
1455	333.33808355079964	208.90896249495364	577
1456	333.3808029834181	208.2805957906585	580
1457	333.8339606747031	208.91923291822968	581
1458	333.54785144515336	206.21419308050275	582
1459	334.0488486494869	211.98403478319227	570
1460	333.73945460282266	209.35575620124123	578
1461	334.6246415246278	211.7468200105325	574
1462	334.06750779412687	208.98339832536897	579
1463	333.0280545447022	208.18500986216586	577
1464	334.91844260226935	208.08420698228068	585
1465	334.1716903075576	210.2205671647567	578
1466	334.4505310812965	208.48972269494044	584
1467	333.82105224207044	211.07088166572788	575
1468	334.38129000738263	211.08805958256556	581
1469	334.4403337929398	213.62939331712104	571
1470	333.74220099300146	210.992260759789	578
1471	333.61792133841664	211.48635441687586	571
1472	333.4693387178704	208.574013859848	583
1473	334.2203885409981	211.37873770509327	574
1474	334.15126079972833	209.17976869715983	584
1475	333.6975473407656	213.720778779324	572
1476	333.0910724410787	207.57489371072603	581
1477	333.74142275191844	209.02808553040796	582
1478	333.838376801461	210.7073798343185	579
1479	333.19038030318916	210.46148918938866	573
1480	333.1702967379242	210.65369353470558	576
1481	332.6928325854242	210.50009309057899	572
1482	334.28951733000576	212.62394022901805	573
1483	333.0933956205845	206.90348271721143	586
1484	333.7735338192433	207.94489780522943	580
1485	332.7432398679666	207.76334922660484	582
1486	333.26282642874867	207.527359189655	583
1487	334.2964229332283	214.0306570181603	568
1488	334.05335479974747	209.72429317154527	578
1489	334.16003808472306	213.029122894955	575
1490	333.89049474708736	215.07358180683278	567
1491	334.11702670995146	207.7692795959823	587
1492	333.31948542036116	206.5711149384594	587
1493	334.059400244616	210.50675260337692	581
1494	334.8063678732142	211.47492294703642	579
1495	334.13324944488704	214.67449047824704	570
1496	333.593434644863	206.86513963125876	585
1497	334.02114746905863	209.56909764566643	583
1498	333.98528109304607	205.35468260708967	591
1499	333.83828598074615	205.25882172996162	591
1500	334.6361914938316	210.70415616625309	582
1501	334.1094799824059	210.77140479662285	578
1502	334.13796279765666	206.1106591743682	593
1503	332.8550034770742	203.67745039496378	591
1504	332.8519328972325	209.58141236719064	578
1505	333.21662121638656	206.21243374419106	589
1506	334.0758793987334	214.22995534498264	569
1507	330.95857670530677	197.31828024267858	612
1508	334.61007779091597	212.27011838232303	574
1509	328.2632354013622	206.16584336145502	573
1510	333.1387966684997	209.31292187795356	582
1511	333.16755611635745	213.6880143762592	571
1512	333.767008677125	211.23992564503905	579
1513	333.70840206136927	210.83731776577133	576
1514	334.44394482905045	211.03754363537212	578
1515	334.1201045708731	211.92442321405287	576
1516	334.3523045126349	211.45137316899527	577
1517	333.20913076400757	208.8505020232388	584
1518	332.9882232854143	209.51669093904445	582
1519	332.8042355924845	207.04521227740565	582
1520	333.5132977338508	209.0770250625609	582
1521	334.23615039046854	213.8404553828966	572
1522	334.58305486664176	211.41224249575765	576
1523	334.4098124168813	215.1191350582118	566
1524	333.84614965040237	213.54306518896465	568
1525	333.6420745877549	208.95087685625035	586
1526	334.32906178291887	210.10247970660168	577
1527	334.05484841391444	211.09848319521245	576
1528	332.2905420958996	203.77051870316814	588
1529	332.91793498955667	212.05034934317774	572
1530	333.13422780670226	208.31119787300727	584
1531	333.19290424883366	209.72640888693127	579
1532	333.54426697455347	210.08897603261815	577
1533	334.47948986291885	212.89328950446867	573
1534	334.34440337633714	215.32432814395253	566
1535	334.3610831089318	216.9111963188171	565
1536	334.9850958175957	213.74614641712262	571
1537	334.51608693320304	211.99401177491862	577
1538	333.04714487306774	213.4212847867099	571
1539	333.8395442478359	208.306241458947	584
1540	334.6010342538357	212.32084154167953	575
1541	334.61695701628923	218.3120164728698	559
1542	334.0781340561807	213.0282626608432	569
1543	333.96816233731806	213.66656823930998	571
1544	334.7572309728712	217.64050808403653	560
1545	334.4860083796084	212.97955650813023	575
1546	333.9184592484962	213.25353029009105	575
1547	334.23330151475966	215.47648074672992	566
1548	334.2193653639406	213.2416463555338	572
1549	333.473246878013	214.0229612276982	565
1550	333.8889114577323	214.86819461089658	567
1551	334.11130661237985	213.55478162994012	571
1552	334.59170601144433	215.8317558581843	569
1553	334.43299622274935	217.39588330985399	563
1554	334.35582677368075	214.73215765308558	570
1555	334.58978003822267	212.02198249043084	577
1556	334.6347432229668	214.71164888819075	570
1557	177.55639302916825	10167.618569540475	513
1558	334.9895351007581	213.40722309048672	575
1559	334.6026537530124	215.9106258225859	565
1560	335.0154597777873	213.76781768622223	572
1561	335.3635178701952	214.73665612785447	574
1562	335.0948882577941	212.16990570240813	578
1563	333.19863404892385	202.48433488620174	597
1564	333.8426173655316	210.78473639785318	578
1565	-90.03697505220771	10002.63105520006	71
1566	333.2843114230782	209.52524422033218	576
1567	333.84363829437643	208.80669544297405	581
1568	333.03709280025214	210.3055916362714	574
1569	333.0882697403431	211.9876274208732	574
1570	333.2837972138077	209.27859932415083	579
1571	334.3556735534221	212.22189369076983	577
1572	334.51120394747704	210.5356289023569	578
1573	335.11356649547815	215.35676371770506	570
1574	333.71033155638725	211.28270202998402	572
1575	334.4067314118147	214.51450678968655	568
1576	333.9584922976792	213.7226284501047	570
1577	333.50310918316245	212.38424733771814	569
1578	333.9689527172595	212.636907369621	571
1579	333.45760913565755	211.4265740740774	574
1580	334.3026045411825	210.72426237714245	577
1581	334.0195866692811	213.36595635052817	572
1582	334.6192581607029	213.95626443391617	571
1583	335.0710129365325	215.46852853754697	572
1584	333.81018079444766	209.03650023411242	579
1585	334.50105065852404	213.45955287554847	573
1586	335.47048462182283	215.8996323139537	568
1587	334.1420210301876	206.5857563919726	592
1588	334.186176545918	209.8174786536494	579
1589	333.9486066112295	212.1168453810182	577
1590	334.56281100865453	208.61572182726377	585
1591	334.67473474889994	215.9062009835802	570
1592	334.2087887865491	208.14946104113454	590
1593	334.4244270864874	209.0908582706474	585
1594	333.2750282417983	203.90042626107206	596
1595	219.80396830756217	10197.569892967898	570
1596	333.88673293590546	212.66612511276833	572
1597	333.9639023793861	208.682015904835	583
1598	333.9113542512059	213.88181786903934	571
1599	334.04464240465313	214.8398683508357	568
